placekey,location_name,latitude,longitude,street_address,city,region,postal_code,iso_country_code,top_category
zzy-222@62j-sjv-9zz,Shake Shack,42.372205,-71.121041,92 Winthrop St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
226-228@62j-sk2-vcq,Cafe Mami,42.387262,-71.118638,1815 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
22b-222@62j-sj2-89z,Midwest Grill Brazilian BBQ,42.372932,-71.095978,1124 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22b-222@62j-sk2-y5f,Cafe Zing,42.389606,-71.11897900000001,25 White St,Cambridge,MA,2140,US,Restaurants and Other Eating Places
22h-222@62j-sj2-fmk,Sulmona,42.362782,-71.09388,608 Main St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23d-222@62j-sj2-rrk,Tite's Tropical Mart,42.366474,-71.100663,89 Norfolk St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
245-223@62j-sjv-c5z,Starbucks,42.373862,-71.112971,468 Broadway,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzy-222@62j-sj2-vmk,Dumpling Xuan,42.37175,-71.084037,465 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzy-222@62j-sjt-4y9,Dunkin',42.395742,-71.141396,5 Cambridgepark Dr Mbta,Cambridge,MA,2140,US,Restaurants and Other Eating Places
227-224@62j-sjv-b6k,The Smoke Shop Harvard Square,42.372484,-71.117852,8 Holyoke St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22g-222@62j-sj3-9mk,Punjabi Dhaba,42.373889,-71.100811,225 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22h-222@62j-sjv-9zz,Boston Tea Stop,42.37185,-71.120517,54 JFK St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23p-222@62j-sj2-t35,Shanghai Fresh,42.366465000000005,-71.104916,735 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sjs-54v,Taqueria,42.39008,-71.14290799999999,200 Alewife Brook Pkwy,Cambridge,MA,2138,US,Restaurants and Other Eating Places
226-22d@62j-sk2-vcq,Yume Ga Arukara,42.387293,-71.118475,1815 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
24k-223@62j-sj2-qj9,Beantown Taqueria Cafe,42.364783,-71.108787,150 Western Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
27h-222@62j-sj2-qcq,Cambridge Deli & Grill,42.364093,-71.10769300000001,90 River St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-224@62j-sjv-8y9,Boston Burger Company,42.370905,-71.11358,1105 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-22c@62j-sj2-54v,The Bar By the Elevator,42.366084,-71.090843,17 Hampshire St,Cambridge,MA,2139,US,Drinking Places (Alcoholic Beverages)
222-224@62j-sjv-brk,Greenhouse Cafe,42.376383000000004,-71.116635,1 Oxford St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
226-223@62j-sjv-9mk,SOURCE Restaurant,42.374514000000005,-71.12001500000001,27 Church St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22c-222@62j-sjv-9mk,Liquiteria,42.374301,-71.119091,1440 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-223@62j-sjv-9zz,Gyu-Kaku,42.372084,-71.121414,16 18 Eliot St 2nd Floor,Cambridge,MA,2138,US,Restaurants and Other Eating Places
2by-222@62j-shx-kcq,Finagle A Bagel,42.37042,-71.077232,11 1st St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzw-227@62j-sj2-9cq,Sal's Mobile,42.359246999999996,-71.093127,77 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
222-222@62j-sk3-2c5,Changsho,42.383525,-71.119887,1712 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
224-222@62j-sk3-2x5,Northwest Cafe,42.379987,-71.11534,52 Oxford St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
237-222@62j-sjs-v75,Suvaai,42.396706,-71.12989499999999,2378 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
23h-222@62j-sjs-yqf,Concord Avenue Cafe,42.383702,-71.134112,294 Concord Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
24j-224@62j-sjz-k4v,Season To Go,42.39835,-71.131022,2447 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
253-222@62j-shx-j7q,Olive Cafe,42.371827,-71.079453,43 Gore St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
25j-223@62j-sj2-hkf,Taqueria,42.368123,-71.10239399999999,115 Prospect St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sj4-rp9,The Muddy Charles Pub at MIT,42.359176,-71.088217,142 Memorial Dr,Cambridge,MA,2142,US,Drinking Places (Alcoholic Beverages)
zzw-22j@62j-shx-tjv,Zing Bowl,42.368019,-71.075326,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
223-226@62j-sj2-ckf,Anna's Taqueria,42.359047,-71.094765,84 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22d-227@62j-sjv-9zz,Shabu Ya,42.372078,-71.120837,57 JFK St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22j-224@62j-sj2-4qf,Atasca,42.366743,-71.092646,50 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23z-223@62j-sj2-q2k,The Nu Do' Society,42.364033,-71.108712,125 River St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-227@62j-sjv-9mk,Felipe's Taqueria,42.373546000000005,-71.120532,21 Brattle St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-232@62j-shx-k9f,P.F. Chang's China Bistro,42.367177000000005,-71.07568,100 Cambridgeside Pl Spc C101,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzy-226@62j-sj2-jn5,Sakana,42.369345,-71.110752,983 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
222-222@62j-sj3-3bk,Fuji At Kendall,42.365244,-71.08233299999999,300 3rd St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
24k-222@62j-sj2-qj9,Bab Al Amoud Cafe,42.364793,-71.108774,150 Western Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
25w-226@62j-sjv-j35,Dunkin',42.369628000000006,-71.1114,1001 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-222@62j-sj2-wx5,Loyal Nine,42.371876,-71.087598,660 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
225-222@62j-sj2-ygk,McDonald's,42.373709999999996,-71.082864,14 McGrath Hwy,Cambridge,MA,2143,US,Restaurants and Other Eating Places
229-222@62j-sj2-s3q,Pagu,42.362334999999995,-71.099042,310 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22t-222@62j-sj2-p35,Chipotle Mexican Grill,42.364796000000005,-71.10324200000001,598 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24m-222@62j-sjv-bc5,Uno Pizzeria & Grill,42.37299,-71.119629,22 JFK St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
227-222@62j-sjv-8qf,Santouka Harvard Square,42.372208,-71.115966,1 Bow St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
2hg-222@62j-sj2-jjv,The Plough & Stars,42.368210999999995,-71.10884399999999,912 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sj3-5xq,Desfina Restaurant,42.367536,-71.080956,202 3rd St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzy-225@62j-sj2-qj9,Bab Al Amoud,42.364778,-71.108798,148 Western Ave # 150,Cambridge,MA,2139,US,Restaurants and Other Eating Places
222-222@62j-sj2-bzf,Saloniki Greek,42.361098,-71.095823,181 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
223-222@62j-sgg-kfz,Baraka Cafe,42.361149,-71.115516,812 Memorial Dr,Cambridge,MA,2139,US,Restaurants and Other Eating Places
228-222@62j-sjs-575,Genki Ya Cambridge,42.389216,-71.143487,231 Alewife Brook Pkwy,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23y-222@62j-sj2-syv,Life Alive,42.366709,-71.105369,765 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
2dj-222@62j-sj2-p7q,Havana Club,42.364748999999996,-71.10448000000001,288 Green St,Cambridge,MA,2139,US,Drinking Places (Alcoholic Beverages)
22j-223@62j-sj2-6zf,ORALE Paco's Mexican Grill,42.372614,-71.090856,847 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
23k-223@62j-sjv-99f,Bluestone Lane,42.373492999999996,-71.120642,27 Brattle St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23y-222@62j-sj3-9fz,Wit's End,42.373257,-71.09843199999999,1248 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
244-222@62j-sjs-v4v,Frank's Steak House,42.395359,-71.128283,2310 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
24t-223@62j-sjv-9zz,Falafel Corner,42.372507,-71.12151800000001,8 Eliot St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
254-222@62j-shx-jgk,Courtside,42.37126,-71.080774,299 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
25c-223@62j-sj4-vmk,Rebecca's Cafe,42.362159999999996,-71.085714,290 Main St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
263-222@62j-sj2-s89,Mariposa Bakery,42.363335,-71.100716,424 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sj4-vcq,Clover Food Lab,42.360684,-71.086093,20 Carleton St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
226-227@62j-sj3-3nq,The Blue Room,42.366448999999996,-71.09083299999999,1 Kendall Sq Ste 200,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23w-222@62j-sj2-4vz,Dunkin',42.366428000000006,-71.094095,222 Broadway,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24j-224@62j-sj2-vs5,CurryThai Restaurant,42.371964,-71.085734,569 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzw-222@62j-sk3-35z,Cabot Cafe,42.381995,-71.124032,60 Linnaean St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-227@62j-shx-k9f,Sarku Japan,42.368587,-71.076437,100 Cambridgeside Pl # 119,Cambridge,MA,2141,US,Restaurants and Other Eating Places
23d-222@62j-sjv-ndv,Darwin's,42.373987,-71.125096,148 Mount Auburn St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-235@62j-shx-k9f,World of Beer,42.36724,-71.07651,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
23t-222@62j-sgg-j7q,Black Sheep Market,42.360193,-71.11013,101 Magazine St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
26w-222@62j-sj2-5s5,Bondir Cambridge,42.36826,-71.097791,279A Broadway,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sk2-vpv,Wafu Ya,42.387219,-71.118225,1815 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzw-225@62j-sgg-kvf,Genji Sushi Bars,42.360997,-71.11394399999999,340 River St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzy-222@62j-sk2-w8v,Bapas Boston,42.391748,-71.124422,2116 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
223-229@62j-sj2-ckf,Shinkansen,42.359027000000005,-71.094737,84 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24m-222@62j-sk3-59f,The Little Crepe Cafe,42.383144,-71.115988,102 Oxford St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
263-222@62j-sj3-9s5,Christina's Homemade Ice Cream,42.373614,-71.098439,1255 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sj2-54v,State Park,42.36615,-71.090746,1 Kendall Sq Bldg 300,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-sj3-5mk,sweetgreen,42.366943,-71.080895,222 3rd St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
22t-222@62j-sj2-sqz,Andala Coffee House,42.364708,-71.105739,286 Franklin St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24y-222@62j-sj2-4sq,Amelias Trattoria,42.365031,-71.092656,111 Harvard St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
25w-223@62j-sjv-j35,VO2 Vegan Cafe,42.369631,-71.111188,1001 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
26n-224@62j-sjv-j7q,Cafe Sushi,42.370568,-71.11335799999999,1105 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-223@62j-sj2-d5f,Catalyst Restaurant,42.363027,-71.091578,300 Technology Sq,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-22m@62j-shx-k9f,Chiang Mai Thai,42.368429,-71.076617,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
226-222@62j-shx-68v,Lingo Bar & Grill,42.369859000000005,-71.06882399999999,8 Education St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
227-222@62j-sj3-49z,Ames Street Deli,42.363226,-71.088224,73 Ames St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzw-222@62j-sj3-2c5,Discovery Cafe,42.366646,-71.086437,157 6th St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzw-226@62j-sjv-8jv,BerryLine,42.371266999999996,-71.114633,3 Arrow St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-236@62j-shx-k9f,Thai Accent Cambridge,42.368134000000005,-71.07624399999999,100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzy-222@62j-shx-gx5,The Lexington at the Picnic Grove,42.372033,-71.074617,219 Jacobs St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
223-227@62j-sj2-ckf,Shawarma Shack,42.359095,-71.09461800000001,84 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
22c-222@62j-sj2-6zf,The Sunset Cafe,42.372668,-71.090985,851 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
255-222@62j-sj2-5zz,Camie's Bakery & Restaurant,42.366812,-71.09777700000001,152 Columbia St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-222@62j-shx-qxq,Lily P's,42.364905,-71.07865699999999,50 Binney St Ste 1,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzw-222@62j-sjv-975,Dunkin',42.374189,-71.121151,61 Church St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzy-224@62j-sjv-85f,Dunkin',42.373371,-71.118965,Harvard Mbta Station,Cambridge,MA,2138,US,Restaurants and Other Eating Places
222-222@62j-sj3-5vf,Toscanini's Ice Cream,42.366118,-71.07826899999999,159 1st St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
224-226@62j-sjr-z75,Casbah,42.387876,-71.14039100000001,26 New St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22b-223@62j-sk2-zvf,West Side Lounge,42.382428999999995,-71.119996,1680 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-222@62j-sj3-3qz,Bon Me One Kendall Square,42.365551,-71.09015699999999,1 Kendall Sq,Cambridge,MA,2139,US,Restaurants and Other Eating Places
223-222@62j-sk3-66k,The Half Shell,42.385222,-71.119652,1760 Massachusetts Ave Ste A,Cambridge,MA,2140,US,Restaurants and Other Eating Places
223-224@62j-sj2-d5f,Mex Taqueria & Bar,42.363169,-71.092664,500 Technology Sq,Cambridge,MA,2139,US,Restaurants and Other Eating Places
227-222@62j-sj2-bx5,Chicago Pizza,42.361745,-71.097077,239 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
229-222@62j-sj2-vs5,East Side Bar & Grille,42.371982,-71.085646,561 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
22m-222@62j-sk3-2c5,Baraka,42.384101,-71.119812,1728 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22w-222@62j-sjv-bc5,Pressed Juicery,42.373276000000004,-71.119212,1380 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23g-222@62j-sjv-99f,Flat Patties,42.373637,-71.120884,33 Brattle St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
2k3-222@62j-sj2-jjv,Mass Ave Diner,42.368157000000004,-71.108699,906 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
224-222@62j-sk2-tqf,Colette Wine Bistro,42.389247,-71.120337,1924 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
222-222@62j-sj3-33q,Firebrand Saints,42.362485,-71.083315,1 Broadway,Cambridge,MA,2142,US,Drinking Places (Alcoholic Beverages)
224-222@62j-sj2-p35,Rangzen Tibetan Place,42.364156,-71.102968,24 Pearl St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
238-222@62j-sjs-v75,Sheger Cafe,42.396658,-71.12975,2376 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzw-228@62j-sj2-p35,Sapporo Ramen,42.365032,-71.102756,581 Massachusetts Ave,Cambridge,MA,2139,US,Restaurants and Other Eating Places
222-223@62j-sj3-33q,Dunkin',42.362829,-71.083961,1 Broadway,Cambridge,MA,2142,US,Restaurants and Other Eating Places
222-226@62j-sjv-brk,Clover Food Lab,42.376407,-71.116621,1 Oxford St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
225-222@62j-sjv-qmk,Nubar,42.377187,-71.122917,16 Garden St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23f-222@62j-sjv-b6k,Clover HSQ,42.372895,-71.117919,1326 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
243-222@62j-sjt-kxq,Benedetto,42.372301,-71.1229,1 Bennett St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
252-222@62j-sk3-45f,Stoked Pizza Company Cambridge,42.380134999999996,-71.119614,1611 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-222@62j-sk2-tsq,Third Eye,42.391248,-71.123483,2088 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzy-224@62j-sj2-75z,Muqueca Restaurant,42.372665000000005,-71.093889,1008 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
226-229@62j-sk2-vcq,I Love Sushi,42.387104,-71.118845,1815 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
23k-222@62j-sjv-99f,Crema Cafe,42.373633,-71.120683,27 Brattle St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
222-223@62j-sj3-2x5,Tatte Bakery & Cafe,42.3622,-71.0814,101 Main St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
24r-222@62j-sjs-zmk,Trattoria Pulcinella,42.382759,-71.130809,147 Huron Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzw-223@62j-sk2-vpv,Sapporo Ramen,42.387351,-71.11843499999999,1815 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
zzy-222@62j-sj3-3bk,Tatte Bakery & Cafe,42.364909999999995,-71.08259,318 3rd St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
23s-222@62j-sj2-435,Checkraise,42.368856,-71.095125,92 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
287-222@62j-sj2-vzz,Le's Sushi Bar & Restaurant,42.37161,-71.08325400000001,425 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
223-222@62j-sj2-m49,City Girl Cafe,42.373096999999994,-71.100335,204 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
23k-223@62j-sk2-tsq,The Dubliner Pub,42.390776,-71.122621,2046 Massachusetts Ave,Cambridge,MA,2140,US,Drinking Places (Alcoholic Beverages)
227-222@62j-sj2-7dv,Cafe du Pays,42.367701000000004,-71.091149,233 Cardinal Medeiros Ave,Cambridge,MA,2141,US,Restaurants and Other Eating Places
23y-222@62j-sjv-bc5,Tasty Burger,42.372585,-71.119869,40 JFK St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
24j-222@62j-sj2-vs5,Pandan Leaf,42.371945000000004,-71.085728,569 Cambridge St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
23s-222@62j-sj2-mkz,Mona Lisa Pizza & Grill,42.374947999999996,-71.10911899999999,1621 Cambridge St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
222-223@62j-sjv-brk,Bon Me Harvard Truck,42.37644,-71.116827,1 Oxford St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
26y-222@62j-sj2-pd9,Bytes At University Park,42.361072,-71.10116500000001,64 Sidney St Ste 1,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-223@62j-sjs-575,Starbucks,42.388896,-71.142427,222 Alewife Brook Pkwy,Cambridge,MA,2138,US,Restaurants and Other Eating Places
224-222@62j-sjv-b6k,Spicies Cambridge,42.372181,-71.11829200000001,24 Holyoke St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22d-222@62j-sjv-8qf,Grafton Street,42.372303,-71.116061,1230 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22d-228@62j-sjv-9zz,Bonchon,42.372085999999996,-71.120826,57 JFK St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23n-224@62j-sjs-yqf,Self Portrait,42.383744,-71.134468,377 Walden St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
zzy-222@62j-sj4-4n5,The Harvard Bridge,42.35474,-71.091404,Massachusetts Ave Bridge,Cambridge,MA,2139,US,Restaurants and Other Eating Places
225-223@62j-sj3-3bk,Mother Juice,42.364512,-71.082035,625 W Kendall St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
226-222@62j-sjv-bp9,Swissbakers,42.37252,-71.11871,1350 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
25w-224@62j-sjv-j35,Flame Hot Pot & Sushi,42.369519,-71.111216,1001 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
225-222@62j-sjs-d35,Burger King,42.39049,-71.150472,679 Concord Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
265-223@62j-sj2-89z,WUBurger Gourmet,42.372949,-71.09611899999999,1128 Cambridge St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
zzw-225@62j-sj3-5vf,Shabu & Mein,42.366444,-71.077742,148 1st St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
zzy-225@62j-shx-k9f,Gong Cha,42.368146,-71.076374,Cambridgeside Mall 100 Cambridgeside Pl,Cambridge,MA,2141,US,Restaurants and Other Eating Places
zzy-225@62j-sj2-jn5,Cafe Anthony,42.369328,-71.11075,983 Massachusetts Ave,Cambridge,MA,2138,US,Restaurants and Other Eating Places
223-222@62j-sj2-ffz,Primo Pizza & Roast Beef,42.363395000000004,-71.096884,783 Main St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
224-222@62j-sj2-bzf,Paradise Bar,42.360839,-71.09639,180 Massachusetts Ave,Cambridge,MA,2139,US,Drinking Places (Alcoholic Beverages)
228-224@62j-sjv-9zz,Nine Tastes,42.372004,-71.120343,50 JFK St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
23k-224@62j-sgg-j7q,Cafe Spice MIT,42.35988,-71.10998000000001,114 Magazine St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
24g-222@62j-sjv-99f,The Longfellow Bar,42.373518,-71.12155600000001,40 Brattle St Ste 3,Cambridge,MA,2138,US,Drinking Places (Alcoholic Beverages)
zzw-222@62j-sj3-2tv,Shanti Restaurant Cambridge,42.363486,-71.082828,7 Broad Canal Way,Cambridge,MA,2142,US,Restaurants and Other Eating Places
223-222@62j-sjt-4y9,Bertucci's Italian Restaurant,42.395624,-71.14187199999999,5 Cambridgepark Dr,Cambridge,MA,2140,US,Restaurants and Other Eating Places
226-22g@62j-sk2-vcq,Japonaise Bakery & Cafe,42.387127,-71.118832,1815 Massachusetts Ave,Cambridge,MA,2140,US,Restaurants and Other Eating Places
22f-222@62j-sj3-5vf,Helmand Restaurant,42.366473,-71.078164,143 1st St,Cambridge,MA,2142,US,Restaurants and Other Eating Places
222-223@62j-shx-jy9,Christine's,42.368215,-71.07772299999999,91 1st St,Cambridge,MA,2141,US,Restaurants and Other Eating Places
223-222@62j-sjv-9zz,The Red House,42.372316,-71.121286,98 Winthrop St,Cambridge,MA,2138,US,Restaurants and Other Eating Places
22j-222@62j-sj2-4qf,The Automatic Food & Drink,42.366663,-71.092562,50 Hampshire St,Cambridge,MA,2139,US,Restaurants and Other Eating Places
